"Sdlg","Species","Fire","FirePatch","Ht16_meas2016.cm","Ht2017.cm.fall","Patch","Elevation","Nearby_Easting","Nearby_Northing","Slope.Deg","Aspect.deg","BasDia2016.cm","LastYearGrth.cm","HTLCB","Dia_at_2016_growth","Dia_at_2015_growth","Ht2015.meas2016","Note1_2016","Note2_2016","Note3_Light","Datasheet1_2016","Light_File","DIFN","return","Date1_2016","Date2_2016","personel2","personel1","Time1","Time2","Photo","Datasheet2_2016","ShrubSpp03","Cov1","Ht1","Cov1.2","Ht1.2","Cov1.3","Ht1.3","DIFN.all","ref","Date","LAI.53","DIFN.53","Years","Date2017","DataSheet2017","Map","Status","BasDia2017.mm.1","BasDia2017.mm.2","Notes2017","shrubarea3","shrubarea2","shrubarea1","siteclass","Y","X","file_lat","Aspect.rad","Slope.rad","Lat.rad","Aspect.rad.fold.NS","Aspect.rad.fold.NESW","incidrad","heatload","Ht2015.cm_spring_from2017","Ht2016.cm_spring_from2017","Ht2017.cm_spring_from2017","Ht2015.cm_spring","apical_growth_pred","Ht2015.calc2016","Ht2017.cm_spring","Ht2016.cm_spring","Year","VertGrowth_cm","Ht_cm1","FireYear","Ht_cm2","VertGrowth_Rel","sqrt_shrubarea3","sqrt_shrubarea2","sqrt_shrubarea1"
"124","ABCO","WRTS","WRTS-1",79,91,"1",2112,738851,4298772,18,60,1.83,9.14,30,NA,NA,NA,"","","","Data_Sheet_WRTS_1_JUN_29_4",0,0,"0",2016-06-29,9999-09-09,"0","CT VF",01:00:00,01:00:00,"0","NA","CECO",390,99.7435897435897,790,92.2784810126582,1190,90.672268907563,0,0,NA,NA,NA,34,42983,"Shrubs_Summer17_Wrights_KindleFire_Sep5","Wrights - Aerial - 1","DONE","18.3","18.600000000000001",NA,107900,72900,38900,"3",38.7983898985417,-120.244364259354,"Wrights.csv",1.0471975511966,0.314159265358979,0.677159648202061,1.0471975511966,0.261799387799149,0.825475157123085,0.756077279874276,67.7,78.1,85.5,67.7,7.35230615960819,NA,85.5,78.1,"2015",10.4,67.7,1981,78.1,-1.8732803737709,328.481354113137,270,197.23082923316
"286","PIPO","FRDS","FRDS-mid",68,78,"mid",1638,0,0,5,166,1.77,14.83,13,1.29,1.49,26,"","","","Data_Sheet_FRDS_MID_JUL_27_2016",256,0.572,"0",2016-07-27,9999-09-09,"0","VF HH",12:30:00,01:00:00,"1","NA","CEIN",210,164.285714285714,330,186.666666666667,450,195.333333333333,0.572,0,"20160728 06:05:44",0.73,0.617,11,42983,"Shrubs_Summer17_Freds_KindleFire_Sep5_done",NA,"DONE","20.3","21.8",NA,87900,61600,34500,"4",38.78755404,-120.2998363,"FredsMidSE.csv",2.89724655831059,0.0872664625997165,0.676970526793228,2.89724655831059,2.11184839491314,0.996478539203478,0.977353589567735,25,40.6,65.4,25,24.5861438338926,26,65.4,40.6,"2015",15.6,25,2004,40.6,-0.471604910612709,296.479341607472,248.193472919817,185.741756210067
"287","PIPO","FRDS","FRDS-mid",69,70,"mid",1638,0,0,5,166,1.87,4.96,16,1.35,1.39,41,"","","","Data_Sheet_FRDS_MID_JUL_27_2016",257,0.602,"0",2016-07-27,9999-09-09,"0","VF HH",12:30:00,01:00:00,"1","NA","CEIN",210,164.285714285714,330,186.666666666667,450,195.333333333333,0.602,0,"20160728 06:08:20",0.62,0.662,11,42983,"Shrubs_Summer17_Freds_KindleFire_Sep5_done",NA,"DONE","16.3","17.3","dead above 45 cm tall, that part died mid 2017",87900,61600,34500,"4",38.78755404,-120.2998363,"FredsMidSE.csv",2.89724655831059,0.0872664625997165,0.676970526793228,2.89724655831059,2.11184839491314,0.996478539203478,0.977353589567735,44.9,50.3,65.3,44.9,12.1717336010664,41,65.3,50.3,"2015",5.4,44.9,2004,50.3,-2.11803884117798,296.479341607472,248.193472919817,185.741756210067
"288","PIPO","FRDS","FRDS-mid",204,216,"mid",1638,0,0,5,166,5.85,35.66,43,2.13,3.49,113,"","","","Data_Sheet_FRDS_MID_JUL_27_2016",258,0.828,"0",2016-07-27,9999-09-09,"0","VF HH",12:30:00,01:00:00,"1","NA","CEIN",100,160,290,147.241379310345,520,156.346153846154,0.828,0,"20160728 06:10:36",0.21,0.87,11,42983,"Shrubs_Summer17_Freds_KindleFire_Sep5_done",NA,"DONE","67.5","66.2",NA,81300,42700,16000,"4",38.78755404,-120.2998363,"FredsMidSE.csv",2.89724655831059,0.0872664625997165,0.676970526793228,2.89724655831059,2.11184839491314,0.996478539203478,0.977353589567735,124.9,161.9,200.7,124.9,50.7859579321468,113,200.7,161.9,"2015",37,124.9,2004,161.9,-1.21659550448731,285.131548587665,206.639783197718,126.491106406735
"289","PIPO","FRDS","FRDS-mid",201,222,"mid",1638,0,0,5,166,5.61,35.52,40,2.81,3.74,120,"","","","Data_Sheet_FRDS_MID_JUL_27_2016",0,0,"0",2016-07-27,9999-09-09,"0","VF HH",12:30:00,01:00:00,"1","NA","CEIN",0,0,110,112.727272727273,310,156.129032258065,0,0,NA,NA,NA,11,42983,"Shrubs_Summer17_Freds_KindleFire_Sep5_done",NA,"DONE","73.3","74.5",NA,48400,12400,0,"4",38.78755404,-120.2998363,"FredsMidSE.csv",2.89724655831059,0.0872664625997165,0.676970526793228,2.89724655831059,2.11184839491314,0.996478539203478,0.977353589567735,121,159.5,202.9,121,50.6098670068585,120,202.9,159.5,"2015",38.5,121,2004,159.5,-1.145132304303,220,111.3552872566,0
"290","PIPO","FRDS","FRDS-mid",226,276,"mid",1638,0,0,2,191,7,21.52,68,2.87,3.97,155,"","","correct file is 261","Data_Sheet_FRDS_MID_JUL_28_2016(1)",261,0.889,"0",2016-07-28,9999-09-09,"0","VF HH",07:00:00,01:00:00,"1","NA","CEIN",0,0,90,144.444444444444,380,165.526315789474,0.889,0,"20160728 06:21:50",0.07,0.956,11,42983,"Shrubs_Summer17_Freds_KindleFire_Sep5_done",NA,"DONE","8.6999999999999993","8.6999999999999993","diameter measured with logger tape",62900,13000,0,"4",38.78730874,-120.3002361,"FredsMidSE.csv",3.33357887130917,0.0349065850398866,0.676966245500573,2.94960643587042,2.54818070791172,0.980661059338015,0.978094264438123,153.5,179,225.5,153.5,33.1416407193226,155,225.5,179,"2015",25.5,153.5,2004,179,-1.79502211486287,250.798724079689,114.017542509914,0
"291","PIPO","FRDS","FRDS-mid",142,165,"mid",1638,0,0,7,208,3.15,7.8,53,1.17,1.49,115,"","","correct file is 262; up measurements held at 255cm","Data_Sheet_FRDS_MID_JUL_28_2016(1)",262,0.121,"0",2016-07-28,9999-09-09,"0","VF HH",01:00:00,01:00:00,"1","NA","CEIN",390,214.102564102564,770,208.441558441558,1060,204.905660377358,0.121,0,"20160728 06:38:28",2.92,0.142,11,42983,"paper in maroon binder",NA,"DONE","30.9","30",NA,217200,160500,83500,"4",38.787214,-120.3002301,"FredsMidSE.csv",3.63028484414821,0.122173047639603,0.67696459197564,2.65290046303138,2.84488668075076,1.00102557173529,1.00533464657864,120,131,150,120,15.8847300410677,115,150,131,"2015",11,120,2004,131,-2.38959646998368,466.047207909242,400.624512480203,288.963665535998
"135","ABCO","WRTS","WRTS-1",18.2,NA,"1",2112,738851,4298772,23,60,0.4,2.48,0,NA,NA,NA,"","","","Data_Sheet_WRTS_1_JUN_29",110,0.199,"0",2016-06-29,9999-09-09,"0","CT VF",01:00:00,01:00:00,"0","NA","CECO",310,81.9354838709677,630,86.984126984127,1050,88.9523809523809,0.199,0,"20160629 19:36:26",2.3,0.222,34,42983,NA,NA,"could not find",NA,NA,NA,93400,54800,25400,"3",38.7970834075277,-120.244428749977,NA,1.0471975511966,0.401425727958696,0.677136845632219,1.0471975511966,0.261799387799149,0.776519749270142,0.688770818351197,NA,NA,NA,11.8671011734635,3.85289882653654,11.8671011734635,NA,NA,"2015",2.48,11.8671011734635,1981,14.3471011734635,-1.56551140408395,305.614135798722,234.093998214393,159.373774505092
"292","PIPO","FRDS","FRDS-mid",220,238,"mid",1638,0,0,13,206,6.86,31.9,60,2.57,3.51,148,"","","up measurements held at 270cm","Data_Sheet_FRDS_MID_JUL_28_2016(1)",263,0.643,"0",2016-07-28,9999-09-09,"0","VF HH",01:00:00,01:00:00,"1","NA","CEIN",70,132.857142857143,280,135,500,147.6,0.643,0,"20160728 06:45:35",0.51,0.731,11,42983,"paper in maroon binder",NA,"DONE","90","80",NA,73800,37800,9300,"4",38.787214,-120.3002301,"FredsMidSE.csv",3.59537825910832,0.226892802759263,0.67696459197564,2.68780704807127,2.80998009571087,1.02250931017662,1.02757548306318,157,181,212,157,46.1975250371276,148,212,181,"2015",24,157,2004,181,-1.87819197500036,271.661554144122,194.422220952236,96.4365076099295
"293","PIPO","FRDS","FRDS-mid",140,162,"mid",1638,0,0,5,224,3.2,13,5,2.16,2.25,98,"","","","Data_Sheet_FRDS_MID_JUL_28_2016(1)",264,0.166,"0",2016-07-28,9999-09-09,"0","VF HH",01:00:00,01:00:00,"1","NA","CEIN",210,161.428571428571,460,185.652173913043,640,190,0.166,0,"20160728 06:52:46",2.63,0.176,11,42983,"paper in maroon binder",NA,"DONE","35.1","37.1",NA,121600,85400,33900,"4",38.78730577,-120.3003487,"FredsMidSE.csv",3.9095375244673,0.0872664625997165,0.676966193664294,2.37364778271229,3.12413936106985,0.98593835724274,0.997722232471902,99,111,140,99,22.4252501232051,98,140,111,"2015",12,99,2004,111,-2.11021320034659,348.711915483254,292.232783924049,184.11952639522
"294","PIPO","FRDS","FRDS-mid",45,54,"mid",1638,0,0,12,243,1.2,4.94,5,1.07,1.14,21,"","","","Data_Sheet_FRDS_MID_JUL_28_2016(1)",265,0.398,"0",2016-07-28,9999-09-09,"0","VF HH",01:00:00,01:00:00,"1","NA","CECO",0,0,0,0,40,90,0.398,0,"20160728 07:00:53",1.22,0.45,11,42983,"paper in maroon binder",NA,"DONE","14.6","15.2",NA,3600,0,0,"4",38.78741235,-120.3004554,"FredsMidSE.csv",4.24115008234622,0.20943951023932,0.676968053836211,2.04203522483337,2.82743338823081,0.975021681266577,1.02483437419454,16.8,25.3,40,16.8,12.2874439958921,21,40,25.3,"2015",8.5,16.8,2004,25.3,-0.681312722912942,60,0,0
"129","ABCO","FRDS","FRDS-N",24,31,"N",1805,738851,4298772,21,310,0.53,6.93,5,NA,NA,NA,"in an old skid trail","","","Data_Sheet_FRDS_JUN_28_2",99,0.07,"0",2016-06-28,9999-09-09,"0","CT vf ",11:33:00,01:00:00,"1","NA","CHSE",350,138.857142857143,590,129.152542372881,890,121.573033707865,0.07,0,"20160629 05:36:40",3.84,0.077,11,NA,"Shrubs_Summer17_Aug31_1426_done","Freds Topo - N - Navigation","DONE","5.4","5.9",NA,108200,76200,48600,"4",38.7949128617584,-120.33780434855,"FredsN.csv",5.41052068118242,0.366519142918809,0.67709896246198,0.872664625997165,1.65806278939461,0.771883574205576,0.897969136008679,11.7,18.6,26.5,11.7,6.05022517265378,NA,26.5,18.6,"2015",6.9,11.7,2004,18.6,-0.528067430200497,328.937684067971,276.043474836845,220.454076850486
"131","ABCO","FRDS","FRDS-N",68,60,"N",1805,738851,4298772,18,330,1.04,13.17,5,NA,NA,NA,"","","","Data_Sheet_FRDS_JUN_28_2",97,0.11,"0",2016-06-28,9999-09-09,"0","CT vf ",11:33:00,01:00:00,"1","NA","CHSE",390,72.8205128205128,580,75.3448275862069,770,77.9220779220779,0.11,0,"20160629 05:27:45",3.28,0.119,11,NA,"Shrubs_Summer17_Aug31_1426_done","Freds Topo - N - Navigation","DONE","12.3","12.7","leader broke off; 2017 and 2016 growth measurements could not be taken",60000,43700,28400,"4",38.7949485615693,-120.33855396718,"FredsN.csv",5.75958653158129,0.314159265358979,0.677099585541222,0.523598775598299,1.30899693899575,0.770988821590743,0.86142989604271,NA,NA,NA,47,9.32894916039658,NA,NA,NA,"2015",13,47,2004,60,-1.28519824424852,244.948974278318,209.045449603669,168.522995463527
"132","PIPO","FRDS","FRDS-N",220,NA,"N",1805,0,0,16,345,5.2,43,0,NA,NA,NA,"","","","Data_Sheet_FRDS_N_JUN29",96,0.579,"0",2016-06-29,9999-09-09,"0","CT vf",06:16:00,01:00:00,"1","NA","Other",380,110.526315789474,700,103,970,98.5567010309278,0.579,0,"20160629 05:23:06",0.88,0.577,11,NA,NA,NA,"Actually PILA",NA,NA,NA,95600,72100,42000,"4",38.7949485615693,-120.33855396718,"FredsN.csv",6.02138591938044,0.279252680319093,0.677099585541222,0.261799387799149,1.0471975511966,0.782175558934304,0.844077162187116,NA,NA,NA,120.926101169728,56.0738988302723,120.926101169728,NA,NA,"2015",43,120.926101169728,2004,163.926101169728,-1.03397950919464,309.192496674806,268.514431641951,204.939015319192
"133","PIPO","FRDS","FRDS-N",93,101,"N",1805,0,0,21,130,2.79,13.36,20,NA,NA,NA,"","","","Data_Sheet_FRDS_N_JUN29",105,0.618,"0",2016-06-29,9999-09-09,"0","CT vf",06:16:00,01:00:00,"1","NA","CECO",140,54.2857142857143,370,62.1621621621622,830,65.3012048192771,0.618,0,"20160629 06:14:27",0.48,0.745,11,NA,"Shrubs_Summer17_Aug31_1426_done","Freds Topo - N - Navigation","DONE","32.799999999999997","33",NA,54200,23000,7600,"4",38.7953531594271,-120.336566882874,"FredsN.csv",2.26892802759263,0.366519142918809,0.677106647105987,2.26892802759263,1.48352986419518,0.993941238092535,0.867855676289431,58.1,72.5,89.5,58.1,18.7929343620891,NA,89.5,72.5,"2015",14.4,58.1,2004,72.5,-1.39493745727591,232.808934536456,151.657508881031,87.1779788708135
"140","PIPO","FRDS","FRDS-SE",70,70,"SE",1316,738851,4298772,8,270,1.25,8.18,30,NA,NA,NA,"","","","Data_Sheet_FRDS_SE_JUL_1",148,0.396,"0",2016-07-01,9999-09-09,"0","CT vf",08:09:00,01:00:00,"0","NA","CHFO",440,53.6363636363636,750,48.2666666666667,1090,51.2844036697248,0.396,0,"20160708 05:12:45",1.23,0.449,11,NA,"Shrubs_Summer17_Sep1_done_Fire","Freds Aerial SE","DONE","13.6","13.7","0.19428571428571428",55900,36200,23600,"2",38.7766609028084,-120.290146559651,"FredsMidSE.csv",4.71238898038469,0.139626340159546,0.676780405683364,1.5707963267949,2.35619449019234,0.945697214484061,0.993130951825815,40.9,49.3,61.7,40.9,12.5593026090124,NA,61.7,49.3,"2015",8.4,40.9,2004,49.3,-1.58289835719949,236.431808350738,190.262975904404,153.622914957372
"141","PIPO","FRDS","FRDS-SE",110,125,"SE",1316,738851,4298772,8,270,3.82,14.95,20,NA,NA,NA,"","","","Data_Sheet_FRDS_SE_JUL_1",149,0.632,"0",2016-07-01,9999-09-09,"0","CT vf",08:09:00,01:00:00,"0","NA","CHFO",100,37,330,63.9393939393939,690,49.5652173913044,0.632,0,"20160708 05:19:41",0.62,0.672,11,NA,"Shrubs_Summer17_Sep1_done_Fire","Freds Aerial SE","DONE","44.2","41.2","0.35360000000000003",34200,21100,3700,"2",38.7766609028084,-120.290146559651,"FredsMidSE.csv",4.71238898038469,0.139626340159546,0.676780405683364,1.5707963267949,2.35619449019234,0.945697214484061,0.993130951825815,67.2,81.8,104,67.2,21.0745566390259,NA,104,81.8,"2015",14.6,67.2,2004,81.8,-1.52665171881481,184.932420089069,145.25839046334,60.8276253029822
"142","PIPO","FRDS","FRDS-SE",145,156,"SE",1316,738851,4298772,8,270,4.05,9.54,20,NA,NA,NA,"","","","Data_Sheet_FRDS_SE_JUL_1",150,0.689,"0",2016-07-01,9999-09-09,"0","CT vf",08:09:00,01:00:00,"0","NA","CHFO",260,54.2307692307692,640,82.96875,980,91.734693877551,0.689,0,"20160708 05:21:49",0.47,0.744,11,NA,"Shrubs_Summer17_Sep1_done_Fire","Freds Aerial SE","DONE","46.4","46.9","0.29743589743589743",89900,53100,14100,"2",38.7766609028084,-120.290146559651,"FredsMidSE.csv",4.71238898038469,0.139626340159546,0.676780405683364,1.5707963267949,2.35619449019234,0.945697214484061,0.993130951825815,102.2,111.1,135,102.2,14.269900168956,NA,135,111.1,"2015",8.9,102.2,2004,111.1,-2.44088040103151,299.833287011299,230.434372436058,118.743420870379
"143","PIPO","FRDS","FRDS-SE",35,39,"SE",1316,738851,4298772,15,210,0.77,2.55,20,NA,NA,NA,"oak sapling under 3 m and log right by sapling, which affected S measurements","","","Data_Sheet_FRDS_SE_JUL_1",151,0.205,"0",2016-07-01,9999-09-09,"0","CT vf",08:09:00,01:00:00,"0","NA","CHFO",370,134.864864864865,910,107.802197802198,1220,94.7540983606557,0.205,0,"20160708 05:24:25",2.21,0.231,11,NA,"Shrubs_Summer17_Sep1_done_Fire","Freds Aerial SE","DONE","7.5","7.7",NA,115600,98100,49900,"2",38.776681843913,-120.290032909789,"FredsMidSE.csv",3.66519142918809,0.261799387799149,0.676780771174588,2.61799387799149,2.87979326579064,1.02371412047294,1.03617677607669,29,31.9,34.7,29,5.47793182777519,NA,34.7,31.9,"2015",2.9,29,2004,31.9,-2.30258509299405,340,313.209195267316,223.383079036887
"159","PIPO","STAR","STAR-NW",118,124,"NW",1643,0,0,19,112,2.45,10.37,70,NA,NA,NA,"","","","Data_Sheet_STAR_JUL_5_2016",130,0.164,"0",2016-07-05,9999-09-09,"0","vf hh",09:44:00,01:00:00,"1","NA","CECO",430,95.5813953488372,810,95.1851851851852,1070,96.9158878504673,0.164,0,"20160706 05:32:12",2.68,0.175,14,NA,"Shrubs_Summer17_Star_KindleFire_Sep6",NA,"DONE","22","21.4",NA,103700,77100,41100,"6",39.1353474576463,-120.483688735847,"STAR_NW_S.csv",1.95476876223365,0.331612557878923,0.68304066704792,1.95476876223365,1.1693705988362,0.950095687482557,0.829995945267827,98.9,108.8,118.2,98.9,15.8773327626335,NA,118.2,108.8,"2015",9.9,98.9,2001,108.8,-2.30157448148812,322.024843762092,277.668867538296,202.731349327133
"161","PIPO","STAR","STAR-NW",81,76,"NW",1676,0,0,15,108,1.45,11.75,5,NA,NA,NA,"","","","Data_Sheet_STAR_JUL_5_2016",132,0.09,"0",2016-07-05,9999-09-09,"0","vf hh",09:44:00,01:00:00,"1","NA","CECO",550,87.8181818181818,900,91.2222222222222,1220,96.0655737704918,0.09,0,"20160706 05:59:03",3.51,0.1,14,NA,"Shrubs_Summer17_Star_KindleFire_Sep6",NA,"dead","13.6","14","deets in CT notebook",117200,82100,48300,"6",39.1353882795894,-120.4849793956,"STAR_NW_S.csv",1.88495559215388,0.261799387799149,0.683041379525234,1.88495559215388,1.09955742875643,0.95090785058777,0.85572207074997,NA,NA,NA,47.7,17.6130861690469,NA,NA,60.5,"2015",12.8,47.7,2001,60.5,-1.31548622696872,342.344855372474,286.530975637888,219.772609758359
"162","ABCO","STAR","STAR-NW",44,49,"NW",1679,0,0,12,132,1.6,2.7,5,NA,NA,NA,"","","","Data_Sheet_STAR_JUL_5_2016",134,0.56,"0",2016-07-05,9999-09-09,"0","vf hh",09:44:00,01:00:00,"1","NA","CECO",180,75.5555555555556,360,72.7777777777778,740,83.2432432432432,0.56,0,"20160706 06:08:38",0.7,0.655,14,NA,"Shrubs_Summer17_Star_KindleFire_Sep6",NA,"DONE","16.399999999999999","16.2",NA,61600,26200,13600,"6",39.1355872865621,-120.485096728305,"STAR_NW_S.csv",2.30383461263252,0.20943951023932,0.683044852852142,2.30383461263252,1.51843644923507,0.993369098748459,0.921068456291133,40,41,44.5,40,4.81369231233938,NA,44.5,41,"2015",1,40,2001,41,-3.68887945411394,248.193472919817,161.864140562386,116.619037896906
"163","ABCO","STAR","STAR-NW",61,59,"NW",1679,0,0,12,132,2.32,6.7,20,NA,NA,NA,"77 cm tall CECO also shading both 163 and 164","","","Data_Sheet_STAR_JUL_5_2016",135,0.242,"0",2016-07-05,9999-09-09,"0","vf hh",09:44:00,01:00:00,"1","NA","CECO",430,70.2325581395349,750,70.4,1110,78.018018018018,0.242,0,"20160706 06:11:47",2.08,0.285,14,NA,"Shrubs_Summer17_Star_KindleFire_Sep6",NA,"DONE","25.4","25.2","two stems, we measured the one with non wacky leader, DIA below split",86600,52800,30200,"6",39.1355872865621,-120.485096728305,"STAR_NW_S.csv",2.30383461263252,0.20943951023932,0.683044852852142,2.30383461263252,1.51843644923507,0.993369098748459,0.921068456291133,49.2,51.1,53.9,49.2,6.91543845832835,NA,53.9,51.1,"2015",1.9,49.2,2001,51.1,-3.25403973732587,294.278779391243,229.782505861521,173.781471969828
"164","ABCO","STAR","STAR-NW",60,68,"NW",1679,0,0,12,132,2.4,5.09,20,NA,NA,NA,"same shrub transect as 163","discard last S measurement, might not have saved b/c full RAM","","Data_Sheet_STAR_JUL_5_2016",0,0,"0",2016-07-05,9999-09-09,"0","vf hh",09:44:00,01:00:00,"1","NA","CECO",430,70.2325581395349,750,70.4,1110,78.018018018018,0,0,NA,NA,NA,14,NA,"Shrubs_Summer17_Star_KindleFire_Sep6",NA,"DONE","23.7","24.6",NA,86600,52800,30200,"6",39.1355872865621,-120.485096728305,"STAR_NW_S.csv",2.30383461263252,0.20943951023932,0.683044852852142,2.30383461263252,1.51843644923507,0.993369098748459,0.921068456291133,36,38.8,47.5,36,6.06948563456779,NA,47.5,38.8,"2015",2.8,36,2001,38.8,-2.55389952127495,294.278779391243,229.782505861521,173.781471969828
"166","ABCO","STAR","STAR-NW",46,48,"NW",1703,0,0,19,130,0.75,3.95,5,NA,NA,NA,"","","","Data_Sheet_STAR_JUL_5_2016",0,0,"0",2016-07-05,9999-09-09,"0","vf hh",09:44:00,01:00:00,"1","NA","PREM",490,142.244897959184,1010,127.425742574257,1410,124.893617021277,0,0,NA,NA,NA,14,NA,"Shrubs_Summer17_Star_KindleFire_Sep6",NA,"DONE","9.5","8.6",NA,176100,128700,69700,"6",39.1360618416508,-120.48584153591,"STAR_NW_S.csv",2.26892802759263,0.331612557878923,0.683053135400922,2.26892802759263,1.48352986419518,0.992173055900034,0.877627534426883,31.9,37,42.9,31.9,5.47048798296093,NA,42.9,37,"2015",5.1,31.9,2001,37,-1.83336547006052,419.642705167146,358.747822293042,264.007575648882
"167","PIPO","STAR","STAR-NW",134,235,"NW",1703,0,0,19,130,6.4,26.36,0,NA,NA,NA,"","","","Data_Sheet_STAR_JUL_5_2016",0,0,"0",2016-07-05,9999-09-09,"0","vf hh",09:44:00,01:00:00,"1","NA","Other",380,135,710,129.859154929577,1070,130.467289719626,0,0,NA,NA,NA,14,NA,"Shrubs_Summer17_Star_KindleFire_Sep6",NA,"DONE","72.599999999999994","66.5","double checked ht; DIA with tape 72",139600,92200,51300,"6",39.1360618416508,-120.48584153591,"STAR_NW_S.csv",2.26892802759263,0.331612557878923,0.683053135400922,2.26892802759263,1.48352986419518,0.992173055900034,0.877627534426883,138.5,166.5,204,138.5,35.989432015206,NA,204,166.5,"2015",28,138.5,2001,166.5,-1.59866581545219,373.630833845388,303.64452901378,226.495033058122
"168","PIPO","STAR","STAR-NW",186,200,"NW",1701,0,0,11,111,3.3,15.65,20,NA,NA,NA,"","","","Data_Sheet_STAR_JUL_5_2016",0,0,"0",2016-07-05,9999-09-09,"0","vf hh",09:44:00,01:00:00,"1","NA","CECO",400,155,800,142.5,1200,140,0,0,NA,NA,NA,14,NA,"Shrubs_Summer17_Star_2",NA,"DONE","43.1","40",NA,168000,114000,62000,"6",39.1356434167339,-120.486096607007,"STAR_NW_S.csv",1.93731546971371,0.191986217719376,0.68304583250845,1.93731546971371,1.15191730631626,0.96356825721569,0.893201636973851,134,154,185,134,22.5184762306499,NA,185,154,"2015",20,134,2001,154,-1.90210752639692,409.878030638384,337.638860322683,248.997991959775
"169","PIPO","STAR","STAR-NW",66,190,"NW",1706,0,0,14,120,2.46,6,50,NA,NA,NA,"","","","Data_Sheet_STAR_JUL_5_2016",0,0,"0",2016-07-05,9999-09-09,"0","vf hh",09:44:00,01:00:00,"1","NA","CECO",390,119.487179487179,820,117.926829268293,1190,122.857142857143,0,0,NA,NA,NA,14,NA,"Shrubs_Summer17_Star_2",NA,"DONE","46.9","46","height measured incorrectly last year (stem bends under log)",146200,96700,46600,"6",39.1354188960468,-120.486270055354,"STAR_NW_S.csv",2.0943951023932,0.244346095279206,0.683041913883221,2.0943951023932,1.30899693899575,0.975489667772667,0.887006545821052,149.2,161.8,174,149.2,10.3807803089911,NA,174,161.8,"2015",12.6,149.2,2001,161.8,-2.47159087381223,382.361085886103,310.966236109324,215.870331449229
"170","ABCO","STAR","STAR-NW",64,48,"NW",1644,0,0,17,182,1.46,2.31,30,NA,NA,NA,"","","","Data_Sheet_STAR_JUL_5_2016",137,0.127,"0",2016-07-05,9999-09-09,"0","vf hh",09:44:00,01:00:00,"1","NA","CEIN",390,170.512820512821,720,167.222222222222,1090,160.917431192661,0.127,0,"20160706 07:04:32",3.01,0.148,14,NA,"Shrubs_Summer17_Star_2",NA,"DONE","7.9","8.5",NA,175400,120400,66500,"4",39.1331787931642,-120.49014203586,"STAR_NW_S.csv",3.17649923862968,0.296705972839036,0.683002816712336,3.10668606854991,2.39110107523223,1.04303507740781,1.00526243824981,41.5,43,45.8,41.5,4.60877206310545,NA,45.8,43,"2015",1.5,41.5,2001,43,-3.32022831912849,418.807831827438,346.987031457949,257.875939164553
"171","PIPO","STAR","STAR-NW",119,205,"NW",1644,0,0,17,182,6.75,15.66,20,NA,NA,NA,"","","","Data_Sheet_STAR_JUL_5_2016",136,0.236,"0",2016-07-05,9999-09-09,"0","vf hh",09:44:00,01:00:00,"1","NA","CEIN",290,145.862068965517,630,145.238095238095,900,147.777777777778,0.236,0,"20160706 07:01:05",2.01,0.265,14,NA,"Shrubs_Summer17_Star_2",NA,"DONE","85","85",NA,133000,91500,42300,"4",39.1331787931642,-120.49014203586,"STAR_NW_S.csv",3.17649923862968,0.296705972839036,0.683002816712336,3.10668606854991,2.39110107523223,1.04303507740781,1.00526243824981,154.2,172.2,192.5,154.2,22.5310541538848,NA,192.5,172.2,"2015",18,154.2,2001,172.2,-2.14787870323306,364.691650576209,302.489669245083,205.669638012031
"172","ABCO","STAR","STAR-NW",44,39,"NW",1644,0,0,17,182,1.2,3.74,5,NA,NA,NA,"same shrub transect as 171","","","Data_Sheet_STAR_JUL_5_2016",138,0.096,"0",2016-07-05,9999-09-09,"0","vf hh",09:44:00,01:00:00,"1","NA","CEIN",290,145.862068965517,630,145.238095238095,900,147.777777777778,0.096,0,"20160706 07:08:30",3.34,0.116,14,NA,"Shrubs_Summer17_Star_2",NA,"DONE","11.4","12.4",NA,133000,91500,42300,"4",39.1331787931642,-120.49014203586,"STAR_NW_S.csv",3.17649923862968,0.296705972839036,0.683002816712336,3.10668606854991,2.39110107523223,1.04303507740781,1.00526243824981,32.7,36.9,39,32.7,5.36014631029651,NA,39,36.9,"2015",4.2,32.7,2001,36.9,-2.05229055261388,364.691650576209,302.489669245083,205.669638012031
"176","PIPO","STAR","STAR-mid",98,NA,"mid",1689,0,0,13,176,3.02,5.61,60,NA,NA,NA,"branch not apical measured for growth! total length 120 cm","cein above 190 cm","","Data_Sheet_STAR_MID_JUL_6_2016(1)",0,0,"0",2016-07-06,9999-09-09,"0","vf hh",08:30:00,01:00:00,"1","NA","CECO",660,128.181818181818,1210,129.834710743802,1710,134.561403508772,0,0,NA,NA,NA,14,NA,NA,NA,"not found",NA,NA,"really hard to get to, and thunder started",230100,157100,84600,"4",39.1188707822333,-120.46767730945,"STAR_Mid.csv",3.07177948351002,0.226892802759263,0.682753094812181,3.07177948351002,2.28638132011257,1.03015506030865,0.993126897472286,NA,NA,NA,82.3588924558737,10.0311075441263,82.3588924558737,NA,NA,"2015",5.61,82.3588924558737,2001,87.9688924558737,-2.68653571493711,479.687398208458,396.358423652128,290.86079144498
